domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300021843.a:Ga0226657_10000119_61,NA,dsrA,TIGR02064.1,3.7e-154,526,0,4.1e-154,525.8,0,1,1,0,0,1,1,1,1,3300021843_8
3300008214.a:Ga0056111_1000018_63,NA,dsrA,TIGR02064.1,4e-154,525.9,0.3,5e-154,525.5,0.3,1.1,1,0,0,1,1,1,1,3300008214_5
3300020139.a:Ga0197143_1005760_8,NA,dsrA,TIGR02064.1,4.1e-154,525.8,0,4.6e-154,525.7,0,1,1,0,0,1,1,1,1,3300020139_38
3300005298.a:Ga0071330_1092717_3,NA,dsrA,TIGR02064.1,5.3e-154,525.5,0,6e-154,525.3,0,1,1,0,0,1,1,1,1,3300005298_24
3300001419.a:JGI11705J14877_10000024_54,NA,dsrA,TIGR02064.1,7.3e-154,525,0.6,8.2e-154,524.8,0.6,1,1,0,0,1,1,1,1,3300001419_14
3300005470.a:Ga0074646_100019_66,NA,dsrA,TIGR02064.1,7.3e-154,525,0.6,8.2e-154,524.8,0.6,1,1,0,0,1,1,1,1,3300005470_11
3300005512.a:Ga0074648_1000046_66,NA,dsrA,TIGR02064.1,7.3e-154,525,0.6,8.2e-154,524.8,0.6,1,1,0,0,1,1,1,1,3300005512_25
3300013123.a:Ga0172368_10003514_16,NA,dsrA,TIGR02064.1,7.4e-154,525,0.4,1.6e-152,520.6,0.4,2,1,1,0,1,1,1,1,3300013123_46
3300013136.a:Ga0172370_10002656_17,NA,dsrA,TIGR02064.1,7.4e-154,525,0.4,1.6e-152,520.6,0.4,2,1,1,0,1,1,1,1,3300013136_49
3300010341.a:Ga0074045_10002233_7,NA,dsrA,TIGR02064.1,9.6e-154,524.6,0.1,1.1e-153,524.5,0.1,1,1,0,0,1,1,1,1,3300010341_18
3300020327.a:Ga0211573_1002272_10,NA,dsrA,TIGR02064.1,9.7e-154,524.6,0.2,1.1e-153,524.4,0.2,1,1,0,0,1,1,1,1,3300020327_6
3300025516.a:Ga0207951_104926_3,NA,dsrA,TIGR02064.1,1.6e-153,523.9,0.4,4.8e-152,519,0.4,2,1,1,0,1,1,1,1,3300025516_8
3300014149.a:Ga0181613_1000284_32,NA,dsrA,TIGR02064.1,1.7e-153,523.8,0.4,1.8e-151,517.1,0.4,2,1,1,0,1,1,1,1,3300014149_16
3300025882.a:Ga0209097_10026196_3,NA,dsrA,TIGR02064.1,3.4e-153,522.8,0.1,1.1e-151,517.9,0.1,2,1,1,0,1,1,1,1,3300025882_8
3300025522.a:Ga0208371_1000052_12,NA,dsrA,TIGR02064.1,4e-153,522.6,0.4,2.1e-151,516.9,0.4,2,1,1,0,1,1,1,1,3300025522_1
3300002821.a:Iso3TCLC_10008993_2,NA,dsrA,TIGR02064.1,6.4e-153,521.9,1.5,3.1e-150,513.1,1.5,2,1,1,0,1,1,1,1,3300002821_33
3300026509.a:Ga0209809_1005632_3,NA,dsrA,TIGR02064.1,8.4e-153,521.5,0.3,2.4e-151,516.7,0.3,2,1,1,0,1,1,1,1,3300026509_31
3300017444.a:Ga0185300_10000011_405,NA,dsrA,TIGR02064.1,8.9e-153,521.4,1.6,1.6e-150,514,1.6,2,1,1,0,1,1,1,1,3300017444_60
3300000503.a:M750CN_1000025_11,NA,dsrA,TIGR02064.1,1.4e-152,520.7,0.8,1.6e-152,520.6,0.8,1,1,0,0,1,1,1,1,3300000503_6
3300017467.a:Ga0185333_1001659_5,NA,dsrA,TIGR02064.1,1.6e-152,520.6,0.1,1.8e-152,520.4,0.1,1,1,0,0,1,1,1,1,3300017467_19
3300024931.a:Ga0208632_101081_7,NA,dsrA,TIGR02064.1,2.6e-152,519.9,1.4,7.5e-151,515.1,1.4,2,1,1,0,1,1,1,1,3300024931_6
3300024940.a:Ga0208753_100823_8,NA,dsrA,TIGR02064.1,2.6e-152,519.9,1.4,7.5e-151,515.1,1.4,2,1,1,0,1,1,1,1,3300024940_1
3300024960.a:Ga0207969_100567_12,NA,dsrA,TIGR02064.1,2.6e-152,519.9,1.4,7.5e-151,515.1,1.4,2,1,1,0,1,1,1,1,3300024960_3
3300025872.a:Ga0208783_10002176_2,NA,dsrA,TIGR02064.1,3.1e-152,519.6,0.6,1.3e-150,514.3,0.6,2,1,1,0,1,1,1,1,3300025872_14
3300010370.a:Ga0129336_10013816_3,NA,dsrA,TIGR02064.1,4e-152,519.3,0.6,1.8e-150,513.8,0.6,2,1,1,0,1,1,1,1,3300010370_19
3300027051.a:Ga0209269_1000422_16,NA,dsrA,TIGR02064.1,5.8e-152,518.7,0.5,3.6e-150,512.9,0.5,2,1,1,0,1,1,1,1,3300027051_10
3300027910.a:Ga0209583_10003272_1,NA,dsrA,TIGR02064.1,6.1e-152,518.7,0.2,9.9e-151,514.7,0.2,1.9,1,1,0,1,1,1,1,3300027910_3
3300009762.a:Ga0116130_1009097_3,NA,dsrA,TIGR02064.1,7e-152,518.5,0,7.8e-152,518.3,0,1,1,0,0,1,1,1,1,3300009762_15
3300017419.a:Ga0185332_1000478_24,NA,dsrA,TIGR02064.1,7.8e-152,518.3,0,9.4e-152,518.1,0,1,1,0,0,1,1,1,1,3300017419_20
3300001419.a:JGI11705J14877_10000009_77,NA,dsrA,TIGR02064.1,8.8e-152,518.1,0.5,1e-151,518,0.5,1,1,0,0,1,1,1,1,3300001419_19
3300005470.a:Ga0074646_100032_75,NA,dsrA,TIGR02064.1,8.8e-152,518.1,0.5,1e-151,518,0.5,1,1,0,0,1,1,1,1,3300005470_8
3300005512.a:Ga0074648_1000103_75,NA,dsrA,TIGR02064.1,8.8e-152,518.1,0.5,1e-151,518,0.5,1,1,0,0,1,1,1,1,3300005512_36
3300017971.a:Ga0180438_10003868_1,NA,dsrA,TIGR02064.1,8.9e-152,518.1,0.7,1e-151,518,0.7,1,1,0,0,1,1,1,1,3300017971_41
3300029821.a:Ga0246092_1000148_49,NA,dsrA,TIGR02064.1,9.4e-152,518.1,0.9,4.1e-150,512.7,0.9,2,1,1,0,1,1,1,1,3300029821_12
3300014498.a:Ga0182019_10002629_5,NA,dsrA,TIGR02064.1,9.7e-152,518,1,1.1e-151,517.8,1,1,1,0,0,1,1,1,1,3300014498_13
3300009503.a:Ga0123519_10000259_8,NA,dsrA,TIGR02064.1,1.3e-151,517.6,0,1.6e-151,517.3,0,1,1,0,0,1,1,1,1,3300009503_97
3300027863.a:Ga0207433_10000861_33,NA,dsrA,TIGR02064.1,1.3e-151,517.6,0,1.6e-151,517.3,0,1,1,0,0,1,1,1,1,3300027863_102
3300027863.a:Ga0207433_10051637_7,NA,dsrA,TIGR02064.1,1.3e-151,517.6,0.8,2.3e-150,513.5,0.8,1.9,1,1,0,1,1,1,1,3300027863_115
3300002821.a:Iso3TCLC_10000264_45,NA,dsrA,TIGR02064.1,1.5e-151,517.4,0.4,8.2e-150,511.7,0.4,2,1,1,0,1,1,1,1,3300002821_24
3300026983.a:Ga0207856_1002120_2,NA,dsrA,TIGR02064.1,1.7e-151,517.2,0,8.7e-150,511.6,0,2,1,1,0,1,1,1,1,3300026983_2
3300027905.a:Ga0209415_10013865_5,NA,dsrA,TIGR02064.1,1.8e-151,517.2,0.4,3.4e-100,348.3,0,2,1,1,1,2,2,2,2,3300027905_53
3300009702.a:Ga0114931_10047649_1,NA,dsrA,TIGR02064.1,1.9e-151,517.1,0.1,2.1e-151,516.9,0.1,1,1,0,0,1,1,1,1,3300009702_105
3300017467.a:Ga0185333_1000034_22,NA,dsrA,TIGR02064.1,3.2e-151,516.3,2.5,3.3e-149,509.7,2.5,2,1,1,0,1,1,1,1,3300017467_17
3300026193.a:Ga0208129_1004414_8,NA,dsrA,TIGR02064.1,3.6e-151,516.1,0.4,4.2e-151,515.9,0.4,1,1,0,0,1,1,1,1,3300026193_7
3300012956.a:Ga0154020_10075856_4,NA,dsrA,TIGR02064.1,6.6e-151,515.3,0.2,4.5e-102,354.5,0,2,1,1,1,2,2,2,2,3300012956_82
3300017688.a:Ga0180017_102281_2,NA,dsrA,TIGR02064.1,7e-151,515.2,0.4,2.4e-149,510.1,0.4,2,1,1,0,1,1,1,1,3300017688_4
3300028553.a:Ga0247839_1000016_13,NA,dsrA,TIGR02064.1,7.6e-151,515.1,1.2,8.6e-151,514.9,1.2,1,1,0,0,1,1,1,1,3300028553_25
3300028581.a:Ga0247840_10000009_173,NA,dsrA,TIGR02064.1,7.6e-151,515.1,1.2,8.6e-151,514.9,1.2,1,1,0,0,1,1,1,1,3300028581_33
3300027902.a:Ga0209048_10000012_25,NA,dsrA,TIGR02064.1,7.8e-151,515,1.4,5.3e-149,509,1.4,2,1,1,0,1,1,1,1,3300027902_27
3300017449.a:Ga0185342_1000125_25,NA,dsrA,TIGR02064.1,9.8e-151,514.7,0,1.2e-150,514.4,0,1,1,0,0,1,1,1,1,3300017449_16
3300017532.a:Ga0185302_10000971_20,NA,dsrA,TIGR02064.1,1.1e-150,514.6,0.7,1.2e-150,514.4,0.7,1,1,0,0,1,1,1,1,3300017532_49
3300020733.a:Ga0214172_1000008_49,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300020733_4
3300025375.a:Ga0208259_1000573_6,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025375_6
3300025390.a:Ga0208743_1000020_9,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025390_2
3300025395.a:Ga0208109_1000028_36,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025395_2
3300025410.a:Ga0208875_1000009_29,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025410_2
3300025420.a:Ga0208111_1000028_75,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025420_3
3300025450.a:Ga0208744_1000397_19,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025450_2
3300025648.a:Ga0208507_1000044_75,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025648_9
3300025788.a:Ga0208873_1000026_30,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300025788_3
3300000520.a:B570J11326_10005_56,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300000520_1
3300020713.a:Ga0214222_1000017_49,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300020713_1
3300020730.a:Ga0214216_1000003_107,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300020730_4
3300020735.a:Ga0214219_1000034_45,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.5,1.5e-150,514.1,0.5,1,1,0,0,1,1,1,1,3300020735_6
3300027835.a:Ga0209515_10002467_19,NA,dsrA,TIGR02064.1,1.3e-150,514.3,0.3,1.6e-150,514,0.3,1,1,0,0,1,1,1,1,3300027835_12
3300025515.a:Ga0208733_100104_47,NA,dsrA,TIGR02064.1,1.4e-150,514.2,1.3,8.5e-149,508.3,1.3,2,1,1,0,1,1,1,1,3300025515_8
3300005082.a:Ga0072336_10106566_12,NA,dsrA,TIGR02064.1,1.4e-150,514.2,0.2,1.6e-150,514,0.2,1,1,0,0,1,1,1,1,3300005082_17
3300026237.a:Ga0209750_1000050_64,NA,dsrA,TIGR02064.1,2.1e-150,513.6,0,2.5e-150,513.4,0,1,1,0,0,1,1,1,1,3300026237_11
3300026280.a:Ga0209017_10000418_14,NA,dsrA,TIGR02064.1,2.1e-150,513.6,0,2.5e-150,513.4,0,1,1,0,0,1,1,1,1,3300026280_26
3300027279.a:Ga0209691_1000070_63,NA,dsrA,TIGR02064.1,2.1e-150,513.6,0,2.5e-150,513.4,0,1,1,0,0,1,1,1,1,3300027279_19
3300000236.a:TB_FS08_3DRAFT_1001407_2,NA,dsrA,TIGR02064.1,2.5e-150,513.3,0.5,2.9e-150,513.2,0.5,1,1,0,0,1,1,1,1,3300000236_11
3300000162.a:TB03JUN2009H_c000003_85,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300000162_1
3300020679.a:Ga0214232_100002_107,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020679_2
3300020681.a:Ga0214253_100563_4,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020681_1
3300020683.a:Ga0214234_100096_26,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020683_2
3300020686.a:Ga0214194_100104_19,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020686_1
3300020687.a:Ga0214231_100004_71,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020687_3
3300020688.a:Ga0214239_100003_199,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020688_2
3300020690.a:Ga0214223_1000673_3,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020690_2
3300020691.a:Ga0214240_100014_45,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020691_2
3300020695.a:Ga0214190_1000002_157,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020695_3
3300020698.a:Ga0214241_1000004_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020698_2
3300020707.a:Ga0214238_1000003_182,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020707_2
3300020710.a:Ga0214198_1000003_181,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020710_1
3300020712.a:Ga0214255_1000005_107,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020712_5
3300020715.a:Ga0214254_1000004_108,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020715_5
3300020717.a:Ga0214248_1000006_107,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020717_6
3300020720.a:Ga0214252_1000004_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020720_6
3300020721.a:Ga0214236_1000003_182,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020721_3
3300020722.a:Ga0214245_1000002_182,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020722_2
3300020729.a:Ga0214251_1000003_182,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300020729_5
3300021114.a:Ga0214209_100003_76,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021114_2
3300021116.a:Ga0214243_100006_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021116_2
3300021120.a:Ga0214188_100009_107,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021120_3
3300021123.a:Ga0214212_1000003_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021123_2
3300021125.a:Ga0214211_1000003_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021125_2
3300021126.a:Ga0214187_1000003_198,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021126_3
3300021130.a:Ga0214180_1000003_106,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021130_4
3300021135.a:Ga0214247_1000005_107,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021135_7
3300025779.a:Ga0208869_1000005_16,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300025779_1
3300021133.a:Ga0214175_1000049_43,NA,dsrA,TIGR02064.1,3.2e-150,513,0.4,3.6e-150,512.8,0.4,1,1,0,0,1,1,1,1,3300021133_2
3300020361.a:Ga0211531_1000386_22,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300020361_2
3300020423.a:Ga0211525_10001632_2,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300020423_9
3300022227.a:Ga0187827_10001543_4,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300022227_20
3300026256.a:Ga0208639_1000986_3,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300026256_7
3300026267.a:Ga0208278_1000009_29,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300026267_3
3300026269.a:Ga0208766_1000610_5,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300026269_4
3300026279.a:Ga0208411_1000056_28,NA,dsrA,TIGR02064.1,3.6e-150,512.8,1.2,4.1e-150,512.7,1.2,1,1,0,0,1,1,1,1,3300026279_4
3300000496.a:GooDraft_1000112_2,NA,dsrA,TIGR02064.1,3.8e-150,512.8,0.5,4.3e-150,512.6,0.5,1,1,0,0,1,1,1,1,3300000496_4
3300017473.a:Ga0185331_1000102_17,NA,dsrA,TIGR02064.1,4.8e-150,512.4,1.1,7.9e-148,505.1,1.1,2,1,1,0,1,1,1,1,3300017473_7
3300028298.a:Ga0268280_1000834_3,NA,dsrA,TIGR02064.1,6.2e-150,512.1,0.5,7e-150,511.9,0.5,1,1,0,0,1,1,1,1,3300028298_15
3300021128.a:Ga0214176_1000002_50,NA,dsrA,TIGR02064.1,7.1e-150,511.9,0.4,8.1e-150,511.7,0.4,1,1,0,0,1,1,1,1,3300021128_1
3300020689.a:Ga0214210_1001662_3,NA,dsrA,TIGR02064.1,8.8e-150,511.6,0.3,9.9e-150,511.4,0.3,1,1,0,0,1,1,1,1,3300020689_2
3300000503.a:M750CN_1000517_14,NA,dsrA,TIGR02064.1,1e-149,511.4,0.7,1.1e-149,511.2,0.7,1,1,0,0,1,1,1,1,3300000503_7
3300022225.a:Ga0187833_10000325_29,NA,dsrA,TIGR02064.1,1.5e-149,510.8,0.9,1.7e-149,510.6,0.9,1,1,0,0,1,1,1,1,3300022225_14
3300022227.a:Ga0187827_10000478_37,NA,dsrA,TIGR02064.1,1.5e-149,510.8,0.9,1.7e-149,510.6,0.9,1,1,0,0,1,1,1,1,3300022227_20
3300020171.a:Ga0180732_1000008_290,NA,dsrA,TIGR02064.1,1.7e-149,510.6,1.2,6e-148,505.5,1.2,2,1,1,0,1,1,1,1,3300020171_12
3300014208.a:Ga0172379_10000982_50,NA,dsrA,TIGR02064.1,3.5e-149,509.6,1,5.6e-148,505.6,1,1.9,1,1,0,1,1,1,1,3300014208_47
3300025510.a:Ga0208735_100164_17,NA,dsrA,TIGR02064.1,3.9e-149,509.4,1.1,1.1e-147,504.7,1.1,2,1,1,0,1,1,1,1,3300025510_4
3300020262.a:Ga0211537_1000082_29,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020262_3
3300020291.a:Ga0211524_1000547_8,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020291_3
3300020295.a:Ga0211530_1000110_8,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020295_2
3300020361.a:Ga0211531_1000066_29,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020361_10
3300020364.a:Ga0211538_1000089_29,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020364_8
3300020423.a:Ga0211525_10000354_8,NA,dsrA,TIGR02064.1,4.5e-149,509.2,0.4,5.1e-149,509.1,0.4,1,1,0,0,1,1,1,1,3300020423_24
3300025706.a:Ga0209507_1000233_60,NA,dsrA,TIGR02064.1,8e-149,508.4,0.3,1.9e-146,500.6,0.3,2,1,1,0,1,1,1,1,3300025706_16
3300025902.a:Ga0209202_1018130_2,NA,dsrA,TIGR02064.1,8e-149,508.4,0.3,1.9e-146,500.6,0.3,2,1,1,0,1,1,1,1,3300025902_14
3300013123.a:Ga0172368_10010271_4,NA,dsrA,TIGR02064.1,8.3e-149,508.4,0.5,9.4e-149,508.2,0.5,1,1,0,0,1,1,1,1,3300013123_41
3300027841.a:Ga0209262_10000189_14,NA,dsrA,TIGR02064.1,1.2e-148,507.9,4.2,1.7e-146,500.7,4.2,2,1,1,0,1,1,1,1,3300027841_10
3300025784.a:Ga0209200_1000015_183,NA,dsrA,TIGR02064.1,1.5e-148,507.5,0.1,2.1e-147,503.8,0.1,1.9,1,1,0,1,1,1,1,3300025784_27
3300025859.a:Ga0209096_1000022_276,NA,dsrA,TIGR02064.1,1.5e-148,507.5,0.1,2.1e-147,503.8,0.1,1.9,1,1,0,1,1,1,1,3300025859_28
3300025861.a:Ga0209605_1000015_84,NA,dsrA,TIGR02064.1,1.5e-148,507.5,0.1,2.1e-147,503.8,0.1,1.9,1,1,0,1,1,1,1,3300025861_27
3300025562.a:Ga0210099_1000138_7,NA,dsrA,TIGR02064.1,1.7e-148,507.3,1.9,4.9e-147,502.5,1.9,2,1,1,0,1,1,1,1,3300025562_6
3300027739.a:Ga0209575_10000090_81,NA,dsrA,TIGR02064.1,1.8e-148,507.3,0.5,2.1e-148,507,0.5,1,1,0,0,1,1,1,1,3300027739_14
3300027841.a:Ga0209262_10006872_3,NA,dsrA,TIGR02064.1,1.8e-148,507.3,0.5,2.1e-148,507,0.5,1,1,0,0,1,1,1,1,3300027841_20
3300001419.a:JGI11705J14877_10002119_8,NA,dsrA,TIGR02064.1,2e-148,507.1,0.1,2.6e-148,506.7,0.1,1.1,1,0,0,1,1,1,1,3300001419_20
3300022821.a:Ga0222673_1000379_1,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022821_10
3300022826.a:Ga0222693_100014_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022826_4
3300022834.a:Ga0222656_1000017_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022834_6
3300022838.a:Ga0222681_1001411_2,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022838_8
3300022846.a:Ga0222699_1000027_29,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022846_6
3300022851.a:Ga0222691_1000022_67,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022851_4
3300022854.a:Ga0222636_1000020_38,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022854_6
3300022859.a:Ga0222672_1000250_28,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022859_8
3300022860.a:Ga0222698_1000030_26,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022860_8
3300022864.a:Ga0222665_1000024_30,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022864_8
3300022868.a:Ga0222697_1000025_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022868_7
3300022871.a:Ga0222628_1000020_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022871_5
3300022882.a:Ga0222626_1000038_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022882_7
3300022884.a:Ga0222701_1000035_31,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022884_9
3300022887.a:Ga0222642_1000068_1,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022887_7
3300022890.a:Ga0222667_1000028_30,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300022890_5
3300023061.a:Ga0222700_1000010_38,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300023061_2
3300023227.a:Ga0222690_1000037_28,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300023227_6
3300023231.a:Ga0222689_1000091_29,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300023231_5
3300023233.a:Ga0222696_1000049_66,NA,dsrA,TIGR02064.1,2.3e-148,506.9,0.5,2.6e-148,506.7,0.5,1,1,0,0,1,1,1,1,3300023233_7
